"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.18665,137.99248","BR0-202029-00446",,,,"山岸橋（１６０４８）","(ﾔﾏｷﾞｼﾊﾞｼ(16048))","市道３１１１号線","市町村道","1979",,"1979","橋","5.5","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18665","137.99248","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202010","Ⅰ",,"市道 3111号線_山岸橋.xlsx","道路橋の機能に支障は生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18523,137.99598","BR0-202029-00447",,,,"無名橋（１６０４９）","(ﾑﾒｲﾊﾞｼ(16049))","市道３１０８号線","市町村道","1986",,"1986","橋","10.3","1","6.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18523","137.99598","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","水道",,"2020","202010","Ⅰ",,"市道 3108号線_無名橋（16049）.xlsx","道路橋の機能に支障は生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18065,137.99823","BR0-202029-00448",,,,"無名橋（１６０５０）","(ﾑﾒｲﾊﾞｼ(16050)","市道３２０４号線","市町村道","1993",,,"橋","2.5","1","4.8","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.18065","137.99823","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅰ",,"市道3024号線_16050橋.xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"スカイレールサービス",,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋","性能3を満足、性能２を満たしていない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度",,,,,,,,,,,,,,
"36.16624,137.99131","BR0-202029-00449",,,,"中村１号橋（１６０５１）","(ﾅｶﾑﾗｲﾁｺﾞｳﾊﾞｼ(16051))","市道４５９４号線","市町村道","1982",,"1982","橋","7.1","1","4.7","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.16624","137.99131","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202010","Ⅰ",,"市道 4594号線_中村１号橋.xlsx","道路橋の機能に支障は生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16503,137.99587","BR0-202029-00450",,,,"無名橋（１６０５２）","(ﾑﾒｲﾊﾞｼ(16052)","市道４１１３号線","市町村道","不明","1971～1980年",,"橋","4.2","1","6.2","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.16503","137.99587","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅱ",,"市道4113号線_16052橋.xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16462,137.99647","BR0-202029-00451",,,,"無名橋（１６０５３）","(ﾑﾒｲﾊﾞｼ(16053)","市道４１１２号線","市町村道","不明","1961～1970年",,"橋","2.8","1","3.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.16462","137.99647","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202111","Ⅱ",,"市道4112号線_無名橋(16053).xlsx","床版下面に鉄筋露出が見られるほか、構造物全体に表面劣化が見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18330,138.00049","BR0-202029-00452",,,,"無名橋（１６０５４）","(ﾑﾒｲﾊﾞｼ(16054))","市道３５７９号線","市町村道","1971",,"1971","橋","5.6","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18330","138.00049","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202010","Ⅰ",,"市道 3579号線_無名橋（16054）.xlsx","道路橋の機能に支障は生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18311,138.00894","BR0-202029-00453",,,,"無名橋（１６０５５）","(ﾑﾒｲﾊﾞｼ(16055)","市道３６２３号線","市町村道","不明","1961～1970年",,"橋","4.2","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.18311","138.00894","無し","上下線","指定無し","×",,"無し","有","一般道",,"水道",,"2021","202112","Ⅰ",,"市道3623号線_16055橋.xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18350,138.01074","BR0-202029-00454",,,,"無名橋（１６０５６）","(ﾑﾒｲﾊﾞｼ(16056)","市道３６２７号線","市町村道","2003",,"2003","橋","7.0","1","4.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18350","138.01074","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202010","Ⅰ",,"市道 3627号線_無名橋（16056）.xlsx","道路橋の機能に支障は生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H14道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18383,138.01136","BR0-202029-00455",,,,"無名橋（１６０５７）","(ﾑﾒｲﾊﾞｼ(16057))","市道３６２５号線","市町村道","2000",,"2000","橋","7.2","1","5.6","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18383","138.01136","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202010","Ⅰ",,"市道 3625号線_無名橋（16057）.xlsx","道路橋の機能に支障は生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18412,138.01261","BR0-202029-00456",,,,"無名橋（１６０５８）","(ﾑﾒｲﾊﾞｼ(16058))","市道３６２５号線","市町村道","2000",,"2000","橋","8.7","1","5.2","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18412","138.01261","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","水道、下水道",,"2020","202010","Ⅰ",,"市道 3625号線_無名橋（16058）.xlsx","道路橋の機能に支障は生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18413,138.01340","BR0-202029-00457",,,,"無名橋（１６０５９）","(ﾑﾒｲﾊﾞｼ(16059)","市道３６２６号線","市町村道","1967",,"1967","橋","5.0","1","3.4","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18413","138.01340","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202010","Ⅰ",,"市道 3626号線_無名橋（16059）.xlsx","地覆にひびわれが生じており遊離石灰が析出しているが、道路橋の機能に支障は生じていない。","○","判定の見直しによるもの",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16925,138.00940","BR0-202029-00458",,,,"無名橋（１６０６２）","(ﾑﾒｲﾊﾞｼ(16062))","市道３１２３号線","市町村道","1979",,"1979","橋","6.0","1","6.0","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.16925","138.00940","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202010","Ⅱ",,"市道 3123号線_無名橋（16062）.xlsx","主桁、橋台にひびわれが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16875,138.00770","BR0-202029-00459",,,,"牛伏寺橋（１６０６３）","(ｺﾞﾌｸｼﾞﾊﾞｼ(16063))","市道４５６３号線","市町村道","1991",,"1991","橋","20.9","1","7.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.16875","138.00770","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2022","202210","Ⅲ","市道4563号線_牛伏寺橋.xlsx","cleaned市道4563号線_牛伏寺橋.xlsx","舗装全体に著しくひびわれが生じ、床版から遊離石灰が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17412,137.95435","BR0-202029-00460",,,,"無名橋（１６０６７）","(ﾑﾒｲﾊﾞｼ(16067)","市道５０９０号線","市町村道","不明","1981～1990年",,"橋","4.6","1","4.1","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.17412","137.95435","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅱ",,"市道5090号線_16067橋.xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17519,138.00808","BR0-202029-00461",,,,"無名橋（１６０７０）","(ﾑﾒｲﾊﾞｼ(16070)","市道３１２３号線","市町村道","不明","1981～1990年",,"橋","2.3","1","6.3","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.17519","138.00808","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅰ",,"市道3123号線_16070橋.xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17330,138.00941","BR0-202029-00462",,,,"無名橋（１６０７１）","(ﾑﾒｲﾊﾞｼ(16071))","市道３１２３号線","市町村道","不明","1961～1970年","1965","橋","5.0","1","6.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.17330","138.00941","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202011","Ⅱ",,"市道3123号線_無名橋（16071）.xlsx","床版下面に剥離・鉄筋露出および錆汁を含む漏水、また、広範囲にうきが生じている","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17566,138.01207","BR0-202029-00463",,,,"無名橋（１６０７２）","(ﾑﾒｲﾊﾞｼ(16072))","市道３６７０号線","市町村道","1969",,"1969","橋","5.5","1","4.8","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.17566","138.01207","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202011","Ⅱ",,"市道3670号線_無名橋（16072）.xlsx","路面下部工背面に段差が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18706,138.08098","BR0-202029-00464",,,,"明神１号橋（１６０７３）","(ﾐﾖｳｼﾞﾝｲﾁｺﾞｳﾊﾞｼ(16073))","市道３６６４号線","市町村道","1964",,"1964","橋","6.4","1","3.8","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18706","138.08098","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202012","Ⅱ",,"市道 3664号線_明神一号橋.xlsx","主桁に剥離・鉄筋露出、床版、地覆に遊離石灰の析出が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18554,138.08251","BR0-202029-00465",,,,"明神２号橋（１６０７４）","(ﾐﾖｳｼﾞﾝﾆｺﾞｳﾊﾞｼ(16074))","市道３６６４号線","市町村道","1987",,"1987","橋","10.1","1","6.2","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18554","138.08251","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","その他",,"2020","202010","Ⅱ",,"市道 3664号線_明神二号橋.xlsx","主桁、床版に剥離・鉄筋露出、橋台にひびわれ、支承に腐食などが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18498,138.08395","BR0-202029-00466",,,,"群鷹橋（１６０７５）","(ｸﾞﾝﾖｳﾊﾞｼ(16075))","市道３６６４号線","市町村道","1974",,"1974","橋","13.0","1","4.2","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18498","138.08395","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2024","202409","Ⅲ","市道 3664号線_群鷹橋.xlsx","市道 3664号線_群鷹橋.xlsx","「構造安全性」や「供用安全性」から特筆すべき事項
・活荷重に対して，架設年度より耐荷性能において現行基準を満足していない。活荷重に対しては「B」と評価する。
・地震時に対して，本橋は単径間であり両端が橋台であるため，落橋等の致命的な状態に陥るとは考えにくい。しかし，必要桁かかり長が確保されていないこと，耐震性能において現行基準を満足していないことから「B」と評価する。
・豪雨・出水に対して，橋台02に洗掘が確認されるが，現地状況から岩着しており，急速に洗掘が進行するとは考えにくいため「B」と評価する。

上部構造
・主桁01・02、横桁01・04に断面減少，層状錆を伴う腐食が確認される。腐食の原因は，遊間部の止水機能低下により，橋面水が鋼部材に供給され続けたことであると判断され，主要鋼部材の腐食の進行により耐荷力不足を引き起す可能性があることから、早期に遊間部からの水の侵入の防止をすべきである。また，腐食が進行し，鋼部材に板厚減少が生じた場合にはライフサイクルコストの増加につながる可能性が高いと考えられる。防食機能の回復を行うことが望ましい。

下部構造
・橋台02と条件護岸に洗掘が確認される。洗掘の原因は，河川の形状から竣工から長期にわたり，水衝部となっていたことから洗掘が進行したもの判断される。本橋台は，現地状況から岩着しており，急速に洗掘が進行するとは考えにくい。しかし，現状の洗掘箇所において，巨石等の衝突による橋台底版の損傷が生じる懸念があることから，早期に洗掘対策工を講ずるべきである。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18857,137.94104","BR0-202029-00467",,,,"無名橋（１６０７７）","(ﾑﾒｲﾊﾞｼ(16077)","市道６６９２号線","市町村道","不明","1981～1990年",,"橋","2.2","1","16.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.18857","137.94104","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅱ",,"市道6692号線_無名橋(16077).xlsx","床版に鉄筋露出や漏水及び表面劣化、下部工にひびわれや遊離石灰析出、支承部に漏水が見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18968,137.98843","BR0-202029-00468",,,,"上瀬黒橋（１６０７８）","(ｶﾐｾｸﾞﾛﾊﾞｼ)","市道３０１７号線","市町村道","1988",,"1988","橋","34.0","1","9.8","④ＰＣ橋_ポステンＴ桁","PC橋","桁橋(T桁)","逆Ｔ式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.18968","137.98843","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2021","202111","Ⅱ","市道3017号線_上瀬黒橋.xlsx","市道3017号線_上瀬黒橋.xlsx","防護柵に著しい変形、欠損が生じている。局部的であるため全体評価をⅡ判定とする。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化が想定されるエリア内の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
